image_id,file_name,gt_id,gt_category_id,area,area_bucket,bbox_xywh,best_same_score,best_same_iou,best_any_category_id,best_any_score,best_any_iou
27,Japan_000419.jpg,44,2,169650.0,large,"[1.0, 275.0, 522.0, 325.0]",0.14581558108329773,0.8788267441697606,2,0.14581558108329773,0.8788267441697606
529,Japan_008703.jpg,1113,2,8466.0,medium,"[137.0, 95.0, 83.0, 102.0]",0.14466021955013275,0.649080318367486,0,0.4983777701854706,0.649080318367486
449,Japan_007233.jpg,935,3,3036.0,medium,"[287.0, 273.0, 66.0, 46.0]",0.14437636733055115,0.7307146647496653,3,0.14437636733055115,0.7307146647496653
640,Japan_010847.jpg,1359,0,1260.0,medium,"[182.0, 421.0, 35.0, 36.0]",0.1443621665239334,0.7168758428829806,0,0.1443621665239334,0.7168758428829806
754,Japan_012393.jpg,1573,2,30788.0,large,"[54.0, 408.0, 172.0, 179.0]",0.14424100518226624,0.7682543029199952,2,0.14424100518226624,0.7682543029199952
206,Japan_003575.jpg,409,1,1786.0,medium,"[245.0, 255.0, 94.0, 19.0]",0.14320367574691772,0.8022939667517412,1,0.14320367574691772,0.8022939667517412
628,Japan_010686.jpg,1327,1,3840.0,medium,"[334.0, 474.0, 128.0, 30.0]",0.14294877648353577,0.8206870627665303,1,0.14294877648353577,0.8206870627665303
697,Japan_011605.jpg,1463,1,2499.0,medium,"[50.0, 415.0, 147.0, 17.0]",0.1423419564962387,0.6795748811678335,1,0.1423419564962387,0.6795748811678335
438,Japan_007092.jpg,900,1,3625.0,medium,"[235.0, 474.0, 125.0, 29.0]",0.1409677118062973,0.3920457961293126,1,0.1409677118062973,0.3920457961293126
330,Japan_005382.jpg,658,0,6248.0,medium,"[329.0, 381.0, 71.0, 88.0]",0.14068786799907684,0.5991136151177882,0,0.14068786799907684,0.5991136151177882
274,Japan_004392.jpg,547,1,2780.0,medium,"[416.0, 564.0, 139.0, 20.0]",0.14004117250442505,0.0,2,0.05514611303806305,0.0955639351583667
48,Japan_000788.jpg,94,2,33652.0,large,"[312.0, 419.0, 188.0, 179.0]",0.13962766528129578,0.8333508236013519,2,0.13962766528129578,0.8333508236013519
309,Japan_004968.jpg,618,1,8250.0,medium,"[242.0, 431.0, 275.0, 30.0]",0.13922014832496643,0.5447592087496669,1,0.13922014832496643,0.5447592087496669
426,Japan_006930.jpg,869,1,3002.0,medium,"[238.0, 361.0, 158.0, 19.0]",0.1374506801366806,0.8863190024239173,1,0.1374506801366806,0.8863190024239173
613,Japan_010415.jpg,1298,0,243.0,small,"[210.0, 345.0, 9.0, 27.0]",0.1372453272342682,0.5501361080984674,0,0.1372453272342682,0.5501361080984674
150,Japan_002700.jpg,312,2,98649.0,large,"[240.0, 307.0, 339.0, 291.0]",0.13666363060474396,0.9034814540796725,2,0.13666363060474396,0.9034814540796725
156,Japan_002774.jpg,326,2,79560.0,large,"[34.0, 126.0, 260.0, 306.0]",0.13661018013954163,0.7399009115938512,2,0.13661018013954163,0.7399009115938512
550,Japan_009159.jpg,1166,2,38720.0,large,"[226.0, 431.0, 352.0, 110.0]",0.1363663673400879,0.9126298168635765,2,0.1363663673400879,0.9126298168635765
735,Japan_012133.jpg,1530,2,8188.0,medium,"[90.0, 494.0, 89.0, 92.0]",0.13616076111793518,0.6551825873075754,2,0.13616076111793518,0.6551825873075754
504,Japan_008099.jpg,1058,2,2695.0,medium,"[365.0, 463.0, 77.0, 35.0]",0.13565364480018616,0.7055563882451609,2,0.13565364480018616,0.7055563882451609
189,Japan_003189.jpg,385,2,59520.0,large,"[281.0, 408.0, 310.0, 192.0]",0.13502587378025055,0.8937658136789682,2,0.13502587378025055,0.8937658136789682
762,Japan_012596.jpg,1587,2,10403.0,large,"[175.0, 411.0, 101.0, 103.0]",0.13492454588413239,0.7743740579457854,2,0.13492454588413239,0.7743740579457854
786,Japan_013065.jpg,1636,0,6384.0,medium,"[338.0, 349.0, 76.0, 84.0]",0.1345711201429367,0.7921176573840883,2,0.13626067340373993,0.7921176573840883
595,Japan_010111.jpg,1256,2,17400.0,large,"[291.0, 450.0, 120.0, 145.0]",0.13441859185695648,0.8789556089101175,0,0.5978195667266846,0.8789556089101175
257,Japan_004195.jpg,507,2,5959.0,medium,"[243.0, 408.0, 101.0, 59.0]",0.13379892706871033,0.66200895514844,2,0.13379892706871033,0.66200895514844
440,Japan_007120.jpg,904,1,3425.0,medium,"[45.0, 366.0, 137.0, 25.0]",0.1336551010608673,0.6865076821592174,1,0.1336551010608673,0.6865076821592174
453,Japan_007272.jpg,952,2,25576.0,large,"[212.0, 416.0, 139.0, 184.0]",0.13303005695343018,0.8330717556818333,2,0.13303005695343018,0.8330717556818333
764,Japan_012604.jpg,1590,2,14746.0,large,"[80.0, 396.0, 146.0, 101.0]",0.13272398710250854,0.8007177688068425,2,0.13272398710250854,0.8007177688068425
787,Japan_013085.jpg,1642,1,1460.0,medium,"[526.0, 421.0, 73.0, 20.0]",0.13232958316802979,0.7355007153257114,1,0.13232958316802979,0.7355007153257114
629,Japan_010717.jpg,1333,0,805.0,small,"[264.0, 225.0, 23.0, 35.0]",0.13216279447078705,0.2991172709305089,0,0.13216279447078705,0.2991172709305089
606,Japan_010340.jpg,1275,0,396.0,small,"[239.0, 311.0, 12.0, 33.0]",0.1307823359966278,0.5911553377189663,0,0.1307823359966278,0.5911553377189663
261,Japan_004216.jpg,514,1,1309.0,medium,"[133.0, 435.0, 77.0, 17.0]",0.1288631111383438,0.7506540587540783,1,0.1288631111383438,0.7506540587540783
432,Japan_007046.jpg,886,0,5890.0,medium,"[427.0, 459.0, 62.0, 95.0]",0.12881554663181305,0.7601321049689006,0,0.12881554663181305,0.7601321049689006
280,Japan_004454.jpg,564,2,10764.0,large,"[270.0, 470.0, 92.0, 117.0]",0.1287251114845276,0.7575112297651496,0,0.15141060948371887,0.7575112297651496
52,Japan_000871.jpg,102,2,13500.0,large,"[187.0, 375.0, 125.0, 108.0]",0.12832684814929962,0.8556556298262011,2,0.12832684814929962,0.8556556298262011
647,Japan_010948.jpg,1373,1,1260.0,medium,"[475.0, 407.0, 105.0, 12.0]",0.12820176780223846,0.438393735923563,1,0.12820176780223846,0.438393735923563
611,Japan_010399.jpg,1293,0,1360.0,medium,"[246.0, 371.0, 34.0, 40.0]",0.12765280902385712,0.486953016746213,0,0.12765280902385712,0.486953016746213
452,Japan_007271.jpg,942,2,39292.0,large,"[385.0, 127.0, 209.0, 188.0]",0.126359760761261,0.6381236657152549,2,0.126359760761261,0.6381236657152549
229,Japan_003821.jpg,451,0,46035.0,large,"[42.0, 117.0, 165.0, 279.0]",0.12613113224506378,0.8458172154899122,0,0.12613113224506378,0.8458172154899122
787,Japan_013085.jpg,1641,1,3021.0,medium,"[280.0, 377.0, 159.0, 19.0]",0.12611398100852966,0.7113917323147142,1,0.12611398100852966,0.7113917323147142
778,Japan_012964.jpg,1622,3,928.0,small,"[272.0, 510.0, 32.0, 29.0]",0.12607935070991516,0.5710596128800163,3,0.12607935070991516,0.5710596128800163
447,Japan_007226.jpg,932,1,2700.0,medium,"[418.0, 230.0, 150.0, 18.0]",0.12483277916908264,0.5464601019823384,1,0.12483277916908264,0.5464601019823384
738,Japan_012162.jpg,1539,1,2813.0,medium,"[503.0, 439.0, 97.0, 29.0]",0.12435844540596008,0.6659217024841048,1,0.12435844540596008,0.6659217024841048
4,Japan_000050.jpg,7,2,60875.0,large,"[103.0, 252.0, 487.0, 125.0]",0.12390903383493423,0.7391238390206493,2,0.12390903383493423,0.7391238390206493
237,Japan_003893.jpg,470,2,6670.0,medium,"[406.0, 431.0, 115.0, 58.0]",0.12267639487981796,0.7308685884666649,2,0.12267639487981796,0.7308685884666649
161,Japan_002856.jpg,344,0,15390.0,large,"[173.0, 208.0, 81.0, 190.0]",0.12223433703184128,0.7557837002230875,0,0.12223433703184128,0.7557837002230875
536,Japan_008900.jpg,1145,2,2720.0,medium,"[2.0, 458.0, 40.0, 68.0]",0.12199342995882034,0.8212707742322755,2,0.12199342995882034,0.8212707742322755
740,Japan_012185.jpg,1544,0,50702.0,large,"[0.0, 398.0, 251.0, 202.0]",0.1219523549079895,0.893381772410174,2,0.7557606101036072,0.893381772410174
638,Japan_010837.jpg,1356,1,1958.0,medium,"[97.0, 287.0, 89.0, 22.0]",0.1218729242682457,0.5816655464176141,1,0.1218729242682457,0.5816655464176141
642,Japan_010875.jpg,1363,2,21306.0,large,"[220.0, 428.0, 134.0, 159.0]",0.11995504796504974,0.8177607267885377,2,0.11995504796504974,0.8177607267885377
562,Japan_009349.jpg,1189,2,8924.0,medium,"[1.0, 503.0, 92.0, 97.0]",0.11983591318130493,0.8789965291017258,2,0.11983591318130493,0.8789965291017258
102,Japan_001890.jpg,203,0,7326.0,medium,"[382.0, 511.0, 99.0, 74.0]",0.11922795325517654,0.6874574721771479,0,0.11922795325517654,0.6874574721771479
623,Japan_010608.jpg,1316,2,9263.0,large,"[406.0, 430.0, 157.0, 59.0]",0.11846661567687988,0.5354527296705429,2,0.11846661567687988,0.5354527296705429
620,Japan_010546.jpg,1308,2,8428.0,medium,"[314.0, 514.0, 98.0, 86.0]",0.1179116815328598,0.7365541426490552,3,0.2330595701932907,0.7365541426490552
694,Japan_011580.jpg,1457,2,16256.0,large,"[396.0, 467.0, 127.0, 128.0]",0.11733894050121307,0.8768694045781491,2,0.11733894050121307,0.8768694045781491
288,Japan_004620.jpg,576,1,3725.0,medium,"[451.0, 425.0, 149.0, 25.0]",0.11729849129915237,0.8273998063433067,1,0.11729849129915237,0.8273998063433067
508,Japan_008242.jpg,1069,0,1113.0,medium,"[58.0, 509.0, 21.0, 53.0]",0.11655735969543457,0.3462609323631502,0,0.11655735969543457,0.3462609323631502
237,Japan_003893.jpg,471,1,1632.0,medium,"[305.0, 377.0, 102.0, 16.0]",0.1165294423699379,0.7283205590783828,1,0.1165294423699379,0.7283205590783828
440,Japan_007120.jpg,905,0,9856.0,large,"[3.0, 400.0, 88.0, 112.0]",0.11643695086240768,0.5890062115051226,0,0.11643695086240768,0.5890062115051226
18,Japan_000296.jpg,30,1,8688.0,medium,"[381.0, 169.0, 181.0, 48.0]",0.11635276675224304,0.6026629974480106,1,0.11635276675224304,0.6026629974480106
48,Japan_000788.jpg,95,2,2310.0,medium,"[558.0, 480.0, 42.0, 55.0]",0.11623462289571762,0.5458141419717127,2,0.11623462289571762,0.5458141419717127
78,Japan_001506.jpg,158,1,4290.0,medium,"[108.0, 352.0, 143.0, 30.0]",0.11613631993532181,0.8390916760631714,1,0.11613631993532181,0.8390916760631714
452,Japan_007271.jpg,946,2,13390.0,large,"[318.0, 73.0, 103.0, 130.0]",0.11608164757490158,0.8210611427009463,0,0.3514893352985382,0.8210611427009463
11,Japan_000129.jpg,19,3,36432.0,large,"[632.0, 162.0, 198.0, 184.0]",0.11588772386312485,0.8149054197450233,3,0.11588772386312485,0.8149054197450233
289,Japan_004661.jpg,582,1,3570.0,medium,"[465.0, 510.0, 105.0, 34.0]",0.11364782601594925,0.7974129794825396,1,0.11364782601594925,0.7974129794825396
472,Japan_007518.jpg,985,1,2436.0,medium,"[278.0, 412.0, 116.0, 21.0]",0.11278190463781357,0.7421683389096918,1,0.11278190463781357,0.7421683389096918
123,Japan_002229.jpg,249,2,1612.0,medium,"[344.0, 473.0, 62.0, 26.0]",0.1124633252620697,0.7260276004978458,1,0.22151008248329163,0.7260276004978458
117,Japan_002153.jpg,243,3,2684.0,medium,"[539.0, 525.0, 61.0, 44.0]",0.11215461790561676,0.6627762076653682,3,0.11215461790561676,0.6627762076653682
452,Japan_007271.jpg,950,2,10506.0,large,"[49.0, 171.0, 102.0, 103.0]",0.11190447211265564,0.7841271138343798,2,0.11190447211265564,0.7841271138343798
427,Japan_006936.jpg,874,2,12060.0,large,"[66.0, 481.0, 201.0, 60.0]",0.1117066964507103,0.8501621583161189,2,0.1117066964507103,0.8501621583161189
676,Japan_011328.jpg,1426,2,31559.0,large,"[126.0, 449.0, 209.0, 151.0]",0.11160950362682343,0.8003846523358678,2,0.11160950362682343,0.8003846523358678
483,Japan_007745.jpg,1014,0,2392.0,medium,"[478.0, 480.0, 46.0, 52.0]",0.1111769899725914,0.8229146419138956,0,0.1111769899725914,0.8229146419138956
544,Japan_009068.jpg,1155,2,1298.0,medium,"[373.0, 577.0, 59.0, 22.0]",0.10975866764783859,0.685490150937444,2,0.10975866764783859,0.685490150937444
484,Japan_007746.jpg,1016,1,1890.0,medium,"[524.0, 130.0, 70.0, 27.0]",0.10951101779937744,0.6626106540859357,1,0.10951101779937744,0.6626106540859357
314,Japan_005095.jpg,627,1,10469.0,large,"[7.0, 571.0, 361.0, 29.0]",0.10919488966464996,0.7049106856999856,1,0.10919488966464996,0.7049106856999856
242,Japan_003990.jpg,483,0,10260.0,large,"[272.0, 210.0, 54.0, 190.0]",0.10888784378767014,0.24329333175378726,0,0.10888784378767014,0.24329333175378726
86,Japan_001625.jpg,173,0,2600.0,medium,"[270.0, 477.0, 50.0, 52.0]",0.10799041390419006,0.6726867610381481,0,0.10799041390419006,0.6726867610381481
319,Japan_005168.jpg,634,2,8000.0,medium,"[410.0, 419.0, 100.0, 80.0]",0.10760857164859772,0.8298862868805089,0,0.4037010669708252,0.8298862868805089
571,Japan_009509.jpg,1211,2,11544.0,large,"[318.0, 186.0, 222.0, 52.0]",0.10742707550525665,0.7503546466789447,1,0.3832218647003174,0.7503546466789447
452,Japan_007271.jpg,947,2,4154.0,medium,"[173.0, 168.0, 67.0, 62.0]",0.10729914158582687,0.7529855730683259,2,0.10729914158582687,0.7529855730683259
440,Japan_007120.jpg,906,0,4400.0,medium,"[290.0, 512.0, 50.0, 88.0]",0.1057346984744072,0.8273684413034386,0,0.1057346984744072,0.8273684413034386
274,Japan_004392.jpg,542,2,13340.0,large,"[347.0, 446.0, 116.0, 115.0]",0.10568596422672272,0.6418102190234217,2,0.10568596422672272,0.6418102190234217
100,Japan_001878.jpg,201,2,12519.0,large,"[384.0, 483.0, 107.0, 117.0]",0.10483545064926147,0.718045279909359,2,0.10483545064926147,0.718045279909359
4,Japan_000050.jpg,9,1,3740.0,medium,"[485.0, 385.0, 110.0, 34.0]",0.10455368459224701,0.7482635056125277,1,0.10455368459224701,0.7482635056125277
440,Japan_007120.jpg,908,1,2808.0,medium,"[481.0, 416.0, 117.0, 24.0]",0.10423143953084946,0.12928245416332673,0,0.12534861266613007,0.1782610284271402
81,Japan_001538.jpg,162,0,5060.0,medium,"[202.0, 489.0, 46.0, 110.0]",0.103114552795887,0.7731618213912715,0,0.103114552795887,0.7731618213912715
444,Japan_007198.jpg,919,1,975.0,small,"[386.0, 513.0, 75.0, 13.0]",0.10295799374580383,0.44528226553196637,1,0.10295799374580383,0.44528226553196637
76,Japan_001485.jpg,153,0,4588.0,medium,"[282.0, 482.0, 62.0, 74.0]",0.10272743552923203,0.6601084430943424,2,0.1345839649438858,0.6601084430943424
237,Japan_003893.jpg,472,1,2610.0,medium,"[405.0, 356.0, 174.0, 15.0]",0.1026543602347374,0.5611716370970025,1,0.1026543602347374,0.5611716370970025
563,Japan_009355.jpg,1195,1,1344.0,medium,"[115.0, 342.0, 56.0, 24.0]",0.10264617204666138,0.7535380776705713,0,0.24851031601428986,0.7535380776705713
440,Japan_007120.jpg,902,0,7392.0,medium,"[225.0, 356.0, 66.0, 112.0]",0.10259925574064255,0.5802369519004758,0,0.10259925574064255,0.5802369519004758
622,Japan_010589.jpg,1313,0,4611.0,medium,"[371.0, 432.0, 87.0, 53.0]",0.10235818475484848,0.7577585121269557,1,0.02502324804663658,0.8398384319771622
748,Japan_012332.jpg,1564,1,5145.0,medium,"[51.0, 377.0, 147.0, 35.0]",0.10162501037120819,0.5528601727768832,1,0.10162501037120819,0.5528601727768832
236,Japan_003873.jpg,463,0,10961.0,large,"[403.0, 362.0, 97.0, 113.0]",0.10138364881277084,0.8300587716397472,0,0.10138364881277084,0.8300587716397472
70,Japan_001306.jpg,138,2,21042.0,large,"[26.0, 461.0, 167.0, 126.0]",0.10124964267015457,0.721704090822422,2,0.10124964267015457,0.721704090822422
536,Japan_008900.jpg,1142,3,1364.0,medium,"[165.0, 395.0, 62.0, 22.0]",0.10075076669454575,0.8433770744780029,3,0.10075076669454575,0.8433770744780029
10,Japan_000128.jpg,18,2,31311.0,large,"[154.0, 351.0, 213.0, 147.0]",0.10051988810300827,0.8106593779607522,2,0.10051988810300827,0.8106593779607522
360,Japan_005777.jpg,733,2,3003.0,medium,"[523.0, 547.0, 77.0, 39.0]",0.10037307441234589,0.7284660970600896,2,0.10037307441234589,0.7284660970600896
107,Japan_001971.jpg,220,2,8320.0,medium,"[1.0, 348.0, 104.0, 80.0]",0.09982225298881531,0.5963989931366539,2,0.09982225298881531,0.5963989931366539
136,Japan_002440.jpg,286,1,2200.0,medium,"[124.0, 228.0, 110.0, 20.0]",0.09913486242294312,0.4809115181753284,1,0.09913486242294312,0.4809115181753284
578,Japan_009698.jpg,1220,2,29760.0,large,"[178.0, 384.0, 310.0, 96.0]",0.09827994555234909,0.6558839394221162,2,0.09827994555234909,0.6558839394221162
307,Japan_004964.jpg,614,2,21280.0,large,"[415.0, 460.0, 152.0, 140.0]",0.09807035326957703,0.9007444407568103,2,0.09807035326957703,0.9007444407568103
435,Japan_007061.jpg,890,2,16848.0,large,"[438.0, 426.0, 162.0, 104.0]",0.09784156084060669,0.6659032195686951,2,0.09784156084060669,0.6659032195686951
60,Japan_001134.jpg,115,2,37922.0,large,"[266.0, 154.0, 283.0, 134.0]",0.0977245643734932,0.639761577145755,2,0.0977245643734932,0.639761577145755
691,Japan_011552.jpg,1454,1,2781.0,medium,"[229.0, 492.0, 103.0, 27.0]",0.09760600328445435,0.7954145352809562,1,0.09760600328445435,0.7954145352809562
237,Japan_003893.jpg,469,2,7425.0,medium,"[495.0, 375.0, 99.0, 75.0]",0.09711629152297974,0.7858936814357054,0,0.1153903603553772,0.7858936814357054
100,Japan_001878.jpg,199,2,27690.0,large,"[68.0, 458.0, 195.0, 142.0]",0.09699443727731705,0.7094007949445771,2,0.09699443727731705,0.7094007949445771
488,Japan_007809.jpg,1023,0,820.0,small,"[372.0, 536.0, 20.0, 41.0]",0.09518592804670334,0.4406901864460007,0,0.09518592804670334,0.4406901864460007
347,Japan_005587.jpg,700,0,24128.0,large,"[211.0, 496.0, 232.0, 104.0]",0.09448263794183731,0.7632554307215312,0,0.09448263794183731,0.7632554307215312
151,Japan_002711.jpg,314,1,4818.0,medium,"[144.0, 462.0, 146.0, 33.0]",0.09190265089273453,0.7053814914255149,1,0.09190265089273453,0.7053814914255149
46,Japan_000743.jpg,90,3,1364.0,medium,"[500.0, 466.0, 44.0, 31.0]",0.09159927815198898,0.6255998989758216,3,0.09159927815198898,0.6255998989758216
447,Japan_007226.jpg,927,0,46428.0,large,"[383.0, 247.0, 212.0, 219.0]",0.091350257396698,0.8541320891291527,0,0.091350257396698,0.8541320891291527
449,Japan_007233.jpg,936,3,1638.0,medium,"[238.0, 302.0, 63.0, 26.0]",0.09103395789861679,0.6955599678261655,3,0.09103395789861679,0.6955599678261655
726,Japan_011973.jpg,1512,3,4047.0,medium,"[280.0, 508.0, 71.0, 57.0]",0.09098178893327713,0.5930926964485438,3,0.09098178893327713,0.5930926964485438
530,Japan_008718.jpg,1124,0,1739.0,medium,"[157.0, 178.0, 37.0, 47.0]",0.08930032700300217,0.6073866427853883,0,0.08930032700300217,0.6073866427853883
236,Japan_003873.jpg,464,0,9506.0,large,"[502.0, 498.0, 97.0, 98.0]",0.08836304396390915,0.8194857775318996,0,0.08836304396390915,0.8194857775318996
666,Japan_011164.jpg,1406,2,50600.0,large,"[31.0, 380.0, 230.0, 220.0]",0.08750693500041962,0.8544899149133189,2,0.08750693500041962,0.8544899149133189
162,Japan_002864.jpg,349,1,1072.0,medium,"[316.0, 401.0, 67.0, 16.0]",0.08696760982275009,0.692075727165317,1,0.08696760982275009,0.692075727165317
480,Japan_007679.jpg,1006,1,1197.0,medium,"[254.0, 477.0, 63.0, 19.0]",0.08683625608682632,0.7391819585257012,1,0.08683625608682632,0.7391819585257012
385,Japan_006154.jpg,777,1,1344.0,medium,"[29.0, 366.0, 96.0, 14.0]",0.08674722164869308,0.6241637093747167,1,0.08674722164869308,0.6241637093747167
263,Japan_004224.jpg,520,2,5451.0,medium,"[336.0, 364.0, 69.0, 79.0]",0.0865941122174263,0.4923707187883594,0,0.09260179847478867,0.4923707187883594
562,Japan_009349.jpg,1192,2,27360.0,large,"[360.0, 484.0, 240.0, 114.0]",0.08606087416410446,0.8811048193780652,2,0.08606087416410446,0.8811048193780652
522,Japan_008509.jpg,1093,1,1539.0,medium,"[459.0, 108.0, 81.0, 19.0]",0.0856093168258667,0.786276748987397,1,0.0856093168258667,0.786276748987397
62,Japan_001157.jpg,124,2,7020.0,medium,"[214.0, 361.0, 60.0, 117.0]",0.08429470658302307,0.8568259184459818,2,0.08429470658302307,0.8568259184459818
238,Japan_003911.jpg,475,2,30969.0,large,"[157.0, 333.0, 279.0, 111.0]",0.08381009101867676,0.7627946545719704,2,0.08381009101867676,0.7627946545719704
110,Japan_002006.jpg,225,2,15015.0,large,"[241.0, 229.0, 143.0, 105.0]",0.08367819339036942,0.8225696093408577,2,0.08367819339036942,0.8225696093408577
763,Japan_012598.jpg,1589,0,1220.0,medium,"[330.0, 539.0, 20.0, 61.0]",0.08315639942884445,0.6613960757050592,0,0.08315639942884445,0.6613960757050592
43,Japan_000728.jpg,80,1,792.0,small,"[194.0, 350.0, 66.0, 12.0]",0.08300834149122238,0.6416588404496281,1,0.08300834149122238,0.6416588404496281
472,Japan_007518.jpg,987,1,4369.0,medium,"[340.0, 469.0, 257.0, 17.0]",0.08256746083498001,0.3822315490775677,1,0.08256746083498001,0.3822315490775677
43,Japan_000728.jpg,78,1,1224.0,medium,"[411.0, 474.0, 68.0, 18.0]",0.08255201578140259,0.738258755836985,1,0.08255201578140259,0.738258755836985
397,Japan_006325.jpg,812,1,6300.0,medium,"[2.0, 382.0, 100.0, 63.0]",0.08153071999549866,0.8302243244842001,1,0.08153071999549866,0.8302243244842001
332,Japan_005395.jpg,663,2,43472.0,large,"[127.0, 225.0, 247.0, 176.0]",0.08120063692331314,0.6623359673517414,2,0.08120063692331314,0.6623359673517414
662,Japan_011121.jpg,1396,2,7965.0,medium,"[335.0, 296.0, 177.0, 45.0]",0.08060912787914276,0.7846728391124239,2,0.08060912787914276,0.7846728391124239
661,Japan_011119.jpg,1393,2,121632.0,large,"[232.0, 108.0, 362.0, 336.0]",0.08042539656162262,0.8050453789286188,2,0.08042539656162262,0.8050453789286188
86,Japan_001625.jpg,172,0,990.0,small,"[135.0, 494.0, 30.0, 33.0]",0.08005844801664352,0.6449638060817632,0,0.08005844801664352,0.6449638060817632
132,Japan_002390.jpg,275,2,88830.0,large,"[78.0, 389.0, 423.0, 210.0]",0.0795968770980835,0.7869642927745697,2,0.0795968770980835,0.7869642927745697
775,Japan_012808.jpg,1612,0,6048.0,medium,"[325.0, 421.0, 54.0, 112.0]",0.07947802543640137,0.6777756857822812,0,0.07947802543640137,0.6777756857822812
340,Japan_005471.jpg,685,1,1472.0,medium,"[298.0, 409.0, 92.0, 16.0]",0.07916253060102463,0.3581278918485692,1,0.07916253060102463,0.3581278918485692
161,Japan_002856.jpg,343,0,6968.0,medium,"[499.0, 415.0, 67.0, 104.0]",0.07903346419334412,0.5835277117300348,0,0.07903346419334412,0.5835277117300348
725,Japan_011955.jpg,1510,3,35328.0,large,"[5.0, 469.0, 276.0, 128.0]",0.07897264510393143,0.7905823524753662,2,0.10162048041820526,0.9227494229671074
244,Japan_004011.jpg,485,0,874.0,small,"[271.0, 474.0, 38.0, 23.0]",0.07861582934856415,0.5869073580196672,2,0.11901810020208359,0.5869073580196672
581,Japan_009785.jpg,1234,1,5432.0,medium,"[3.0, 395.0, 194.0, 28.0]",0.07847905158996582,0.6012911765408536,1,0.07847905158996582,0.6012911765408536
491,Japan_007905.jpg,1027,3,484.0,small,"[322.0, 192.0, 22.0, 22.0]",0.07788971066474915,0.573240880133895,3,0.07788971066474915,0.573240880133895
688,Japan_011513.jpg,1445,0,225.0,small,"[274.0, 323.0, 9.0, 25.0]",0.07785887271165848,0.5543799869519279,0,0.07785887271165848,0.5543799869519279
522,Japan_008509.jpg,1094,1,1904.0,medium,"[416.0, 79.0, 112.0, 17.0]",0.07716552913188934,0.4509728483251287,2,0.03621714189648628,0.5017938153036151
39,Japan_000670.jpg,72,1,1824.0,medium,"[310.0, 316.0, 96.0, 19.0]",0.0764721930027008,0.5669824299614898,1,0.0764721930027008,0.5669824299614898
443,Japan_007152.jpg,916,2,38948.0,large,"[1.0, 929.0, 428.0, 91.0]",0.07634498178958893,0.42768936268640995,1,0.09306706488132477,0.42768936268640995
19,Japan_000297.jpg,32,1,3120.0,medium,"[370.0, 426.0, 130.0, 24.0]",0.07555054873228073,0.6125224964133876,1,0.07555054873228073,0.6125224964133876
638,Japan_010837.jpg,1355,0,1760.0,medium,"[513.0, 389.0, 44.0, 40.0]",0.07552901655435562,0.7087669172053206,0,0.07552901655435562,0.7087669172053206
428,Japan_006946.jpg,881,0,5082.0,medium,"[338.0, 396.0, 42.0, 121.0]",0.07529059052467346,0.6704325176868059,0,0.07529059052467346,0.6704325176868059
211,Japan_003605.jpg,418,3,266.0,small,"[169.0, 372.0, 19.0, 14.0]",0.07445274293422699,0.691293175246226,3,0.07445274293422699,0.691293175246226
742,Japan_012247.jpg,1552,1,2366.0,medium,"[177.0, 392.0, 91.0, 26.0]",0.07421792298555374,0.4599987272486417,1,0.07421792298555374,0.4599987272486417
618,Japan_010511.jpg,1304,2,166005.0,large,"[1.0, 37.0, 465.0, 357.0]",0.07399462163448334,0.8892595370301818,2,0.07399462163448334,0.8892595370301818
580,Japan_009746.jpg,1229,2,3036.0,medium,"[1.0, 493.0, 69.0, 44.0]",0.0739469826221466,0.6406680540190051,2,0.0739469826221466,0.6406680540190051
478,Japan_007636.jpg,1001,2,10833.0,large,"[271.0, 493.0, 157.0, 69.0]",0.07391662150621414,0.8110626846635172,2,0.07391662150621414,0.8110626846635172
360,Japan_005777.jpg,732,1,2448.0,medium,"[376.0, 496.0, 136.0, 18.0]",0.07304471731185913,0.5646325005395543,1,0.07304471731185913,0.5646325005395543
774,Japan_012807.jpg,1608,2,11122.0,large,"[182.0, 345.0, 134.0, 83.0]",0.07205045968294144,0.7176498078803626,2,0.07205045968294144,0.7176498078803626
274,Japan_004392.jpg,546,1,9936.0,large,"[145.0, 540.0, 276.0, 36.0]",0.07194223254919052,0.7883340837305496,1,0.07194223254919052,0.7883340837305496
274,Japan_004392.jpg,548,1,19550.0,large,"[170.0, 513.0, 425.0, 46.0]",0.07194223254919052,0.2001580211989546,2,0.15221717953681946,0.335612948361494
31,Japan_000548.jpg,54,2,23532.0,large,"[282.0, 523.0, 318.0, 74.0]",0.07169057428836823,0.5540437433788108,2,0.07169057428836823,0.5540437433788108
151,Japan_002711.jpg,315,1,1785.0,medium,"[293.0, 475.0, 85.0, 21.0]",0.07106312364339828,0.760948612699528,1,0.07106312364339828,0.760948612699528
629,Japan_010717.jpg,1334,2,2160.0,medium,"[248.0, 257.0, 54.0, 40.0]",0.07087817788124084,0.5653399115260683,0,0.07864656299352646,0.5653399115260683
353,Japan_005683.jpg,715,3,6622.0,medium,"[468.0, 308.0, 86.0, 77.0]",0.07040753215551376,0.24003676617373101,3,0.07040753215551376,0.24003676617373101
688,Japan_011513.jpg,1444,0,2691.0,medium,"[176.0, 501.0, 39.0, 69.0]",0.07035373896360397,0.7638219296299977,0,0.07035373896360397,0.7638219296299977
